EmployeeID,firstname,lastname,startdate,exitdate,DaysInService,EmployeeCategory
3112,Emanuel,George,2021-10-08,2022-08-11,307,ShortTerm
3113,Giselle,Calderon,2019-02-03,2019-04-02,58,ShortTerm
3114,Cullen,French,2018-09-30,,NULL,LongTerm
3115,Braiden,Kirby,2021-07-12,2021-08-17,36,ShortTerm
3116,Johnathan,Harmon,2021-03-04,,NULL,LongTerm
3117,Camren,Bridges,2019-10-27,,NULL,LongTerm
3118,Jeramiah,Chandler,2019-01-28,2020-12-14,686,MidTerm
3119,Dana,Stevenson,2021-01-10,,NULL,LongTerm
3120,Angelique,Hogan,2021-08-05,2023-03-02,574,MidTerm
3121,Moriah,Dodson,2022-11-07,2023-03-02,115,ShortTerm
3122,Connor,Bray,2022-01-23,2022-06-26,154,ShortTerm
3123,Zaiden,Leblanc,2021-07-12,,NULL,LongTerm
3124,Taliyah,Yang,2019-01-05,2021-11-04,1034,MidTerm
3125,Boston,Cochran,2020-04-07,2021-03-21,348,ShortTerm
3126,Amelia,Mueller,2022-04-27,,NULL,LongTerm
3127,Lillianna,Hull,2022-06-14,2022-12-05,174,ShortTerm
3128,Laci,Frederick,2019-01-13,,NULL,LongTerm
3129,Jayda,Chapman,2019-06-21,,NULL,LongTerm
3130,Kennedy,Beard,2020-08-10,2023-01-14,887,MidTerm
3131,Alma,Hanna,2021-04-13,2022-06-11,424,MidTerm
3132,Ximena,Suarez,2020-04-27,2022-10-18,904,MidTerm
3133,Aydin,Dixon,2022-02-25,2022-03-02,5,ShortTerm
3134,Heidi,Joyce,2018-12-06,2022-12-01,1456,LongTerm
3135,Elle,Spears,2020-03-12,2023-06-06,1181,LongTerm
3136,Cesar,Anderson,2022-11-16,,NULL,LongTerm
3137,Dean,Mckenzie,2018-12-09,2023-06-25,1659,LongTerm
3138,Isabell,Wu,2022-12-25,2023-03-08,73,ShortTerm
3139,Kenny,Blanchard,2021-11-19,,NULL,LongTerm
3140,Evie,Beard,2022-03-01,,NULL,LongTerm
3141,Aliya,Morton,2021-03-17,,NULL,LongTerm
3142,Ingrid,Wilkins,2021-02-10,,NULL,LongTerm
3143,Morgan,Elliott,2018-09-28,,NULL,LongTerm
3144,Shannon,Lambert,2021-02-09,,NULL,LongTerm
3145,Prince,Petty,2020-09-27,2022-03-04,523,MidTerm
3146,Abril,Joseph,2018-12-16,,NULL,LongTerm
3147,Bobby,Levy,2023-07-17,2023-07-28,11,ShortTerm
3148,Gustavo,Durham,2020-05-28,2021-12-14,565,MidTerm
3149,Teagan,Stevens,2021-03-01,2023-04-05,765,MidTerm
3150,Neil,Patton,2022-02-12,,NULL,LongTerm
3151,Khalil,Guzman,2022-02-26,,NULL,LongTerm
3152,Alaina,Mayo,2022-07-05,2022-12-28,176,ShortTerm
3153,Jagger,Morgan,2019-11-29,2022-03-11,833,MidTerm
3154,Donavan,Kennedy,2019-02-22,,NULL,LongTerm
3155,Amy,Frederick,2020-07-16,2022-02-15,579,MidTerm
3156,Pierce,Charles,2019-07-18,2020-02-19,216,ShortTerm
3157,Deegan,Pham,2019-03-10,2021-11-16,982,MidTerm
3158,Seth,Oneill,2023-05-30,2023-07-21,52,ShortTerm
3159,Mollie,Woodward,2018-08-23,2019-06-19,300,ShortTerm
3160,Baylee,Warner,2019-03-06,,NULL,LongTerm
3161,Celeste,Allison,2023-08-01,2023-08-02,1,ShortTerm
3162,Camryn,Clark,2020-02-24,2020-12-24,304,ShortTerm
3163,Geovanni,Crawford,2019-09-26,,NULL,LongTerm
3164,Danielle,Blanchard,2022-12-07,2023-06-08,183,ShortTerm
3165,Kasey,Pineda,2019-03-08,2021-02-08,703,MidTerm
3166,Kenzie,Friedman,2019-08-06,2022-07-27,1086,MidTerm
3167,Destinee,Mejia,2019-06-19,,NULL,LongTerm
3168,Deshawn,Henry,2022-02-08,2023-07-18,525,MidTerm
3169,Cristian,Ritter,2019-06-08,2021-01-29,601,MidTerm
3170,Demarcus,Huffman,2022-01-28,2023-06-23,511,MidTerm
3171,Regina,Lopez,2020-08-26,2022-08-11,715,MidTerm
3172,Justice,Clark,2019-04-22,,NULL,LongTerm
3173,Tucker,Sweeney,2022-12-21,2023-05-30,160,ShortTerm
3174,Roy,Pratt,2022-10-12,2023-07-03,264,ShortTerm
3175,Raphael,Whitney,2023-07-23,2023-08-01,9,ShortTerm
3176,Cade,Palmer,2018-12-13,2020-06-23,558,MidTerm
3177,Abel,Potts,2019-09-30,2021-06-23,632,MidTerm
3178,Wayne,Leon,2020-01-24,2023-06-09,1232,LongTerm
3179,Amya,Armstrong,2020-12-23,2021-03-17,84,ShortTerm
3180,Johnny,Whitehead,2019-06-07,2020-01-11,218,ShortTerm
3181,Antwan,Clayton,2019-12-25,2021-11-14,690,MidTerm
3182,Dexter,Preston,2023-01-26,,NULL,LongTerm
3183,Uriah,Guerrero,2022-11-03,2023-08-03,273,ShortTerm
3184,Dakota,Oliver,2022-05-13,,NULL,LongTerm
3185,Selena,Yoder,2020-09-23,2023-03-15,903,MidTerm
3186,Kaila,Flowers,2021-08-29,2022-11-08,436,MidTerm
3187,Dashawn,Ramirez,2022-12-13,2023-01-11,29,ShortTerm
3188,Meghan,Ray,2022-11-06,,NULL,LongTerm
3189,Jasiah,Palmer,2023-08-04,,NULL,LongTerm
3190,Jaiden,Hawkins,2020-11-15,,NULL,LongTerm
3191,Monserrat,Miranda,2022-07-06,2022-08-12,37,ShortTerm
3192,Johnathon,Lynch,2019-04-21,2022-01-12,997,MidTerm
3193,Dayanara,Murray,2021-08-28,,NULL,LongTerm
3194,Alessandro,Sawyer,2021-03-25,,NULL,LongTerm
3195,Kaylen,Hogan,2020-07-16,2020-10-15,91,ShortTerm
3196,Karley,Michael,2018-11-28,2021-08-14,990,MidTerm
3197,Erik,Parks,2019-06-27,,NULL,LongTerm
3198,Violet,Bennett,2023-01-04,,NULL,LongTerm
3199,Hannah,Jacobi,2018-11-22,,NULL,LongTerm
3200,Peter,Robertson,2021-01-08,,NULL,LongTerm
3201,Josephine,Bugali,2022-11-18,,NULL,LongTerm
3202,Dallas,Leach,2020-06-21,2023-06-23,1097,LongTerm
3203,Marianne,Eaton,2021-01-19,2022-09-11,600,MidTerm
3204,Bruno,Rossetti,2023-06-04,,NULL,LongTerm
3205,Roxana,Goyal,2020-08-13,2021-09-17,400,MidTerm
3206,Thomas,Barbara,2019-09-06,,NULL,LongTerm
3207,Lynn,O'hare,2022-03-27,,NULL,LongTerm
3208,Abdellah,Veera,2020-12-25,2023-03-08,803,MidTerm
3209,Daniel,Davis,2021-04-24,,NULL,LongTerm
3210,"Barbara M",Stanford,2020-05-12,,NULL,LongTerm
3211,Phylicia,Gosciminski,2023-05-23,,NULL,LongTerm
3212,Mohammed,Latif,2020-12-27,2022-05-22,511,MidTerm
3213,Hamish,Garneau,2018-11-17,2019-12-27,405,MidTerm
3214,Morissa,Power,2019-07-16,,NULL,LongTerm
3215,Jason,Woodson,2020-01-25,,NULL,LongTerm
3216,Janine,Purinton,2021-08-16,,NULL,LongTerm
3217,Sarah,Akinkuolie,2019-01-20,2019-10-01,254,ShortTerm
3218,Spencer,Cole,2018-09-04,,NULL,LongTerm
3219,Luisa,Monterro,2019-09-20,,NULL,LongTerm
3220,Sandy,Mckenna,2023-07-24,,NULL,LongTerm
3221,Savanah,Baker,2023-07-05,,NULL,LongTerm
3222,Gloria,Small,2021-01-11,,NULL,LongTerm
3223,Alisa,Aguirre,2022-11-06,,NULL,LongTerm
3224,Sterling,Davila,2023-04-03,,NULL,LongTerm
3225,Saniya,Bradley,2021-06-07,2023-06-23,746,MidTerm
3226,Drake,Ashley,2019-01-20,,NULL,LongTerm
3227,Rosemary,Manning,2021-11-20,2022-06-06,198,ShortTerm
3228,Adrianna,Johnston,2019-05-27,2022-08-18,1179,LongTerm
3229,Ruby,Bean,2022-12-18,,NULL,LongTerm
3230,Annalise,Avila,2021-05-13,2023-07-13,791,MidTerm
3231,Carley,Irwin,2021-05-24,,NULL,LongTerm
3232,Makenzie,Mercer,2021-10-06,2022-05-19,225,ShortTerm
3233,Julia,Vargas,2020-08-22,2020-08-26,4,ShortTerm
3234,Parker,Harrison,2021-08-23,,NULL,LongTerm
3235,Emmett,York,2021-12-23,2022-10-17,298,ShortTerm
3236,Landin,Walton,2022-01-24,2022-03-27,62,ShortTerm
3237,Landon,Mayo,2022-11-21,,NULL,LongTerm
3238,Abby,Estes,2018-12-04,2022-07-01,1305,LongTerm
3239,Rachael,Pena,2019-06-02,,NULL,LongTerm
3240,Kyan,Fritz,2018-08-12,2019-07-05,327,ShortTerm
3241,Lana,Vega,2022-05-15,,NULL,LongTerm
3242,Alma,Fischer,2021-11-23,2022-04-21,149,ShortTerm
3243,Harley,Peterson,2020-12-13,,NULL,LongTerm
3244,Kade,Stokes,2021-07-28,,NULL,LongTerm
3245,Leonel,Tanner,2019-06-07,2021-12-30,937,MidTerm
3246,Natalia,Burns,2019-06-12,2021-05-25,713,MidTerm
3247,Hailee,Raymond,2023-04-20,2023-08-06,108,ShortTerm
3248,Micah,Douglas,2018-08-07,2023-07-19,1807,LongTerm
3249,Kaley,Pollard,2018-12-06,,NULL,LongTerm
3250,Seth,Fletcher,2021-03-25,,NULL,LongTerm
3251,Elliana,Thomas,2019-02-15,2019-04-25,69,ShortTerm
3252,Edward,Chung,2023-03-14,,NULL,LongTerm
3253,Tessa,Estes,2019-09-01,2021-06-01,639,MidTerm
3254,Charlie,Carson,2021-02-23,2022-07-13,505,MidTerm
3255,Lawson,Zuniga,2023-03-22,,NULL,LongTerm
3256,Coleman,Huffman,2019-01-24,,NULL,LongTerm
3257,Sanaa,Reilly,2020-11-19,,NULL,LongTerm
3258,Slade,Randolph,2023-02-15,,NULL,LongTerm
3259,Dania,Hale,2022-05-09,2022-06-10,32,ShortTerm
3260,Roland,Orozco,2021-10-06,,NULL,LongTerm
3261,Kaylen,Fisher,2021-01-17,2023-06-25,889,MidTerm
3262,Kasey,Preston,2022-03-22,,NULL,LongTerm
3263,Cruz,Davila,2022-04-20,2023-04-30,375,MidTerm
3264,Alani,Phillips,2021-12-31,2023-05-10,495,MidTerm
3265,Giovanni,Klein,2018-10-31,,NULL,LongTerm
3266,Max,Mahoney,2020-07-24,,NULL,LongTerm
3267,Perla,Terry,2019-12-12,2020-01-17,36,ShortTerm
3268,Makai,Ochoa,2023-06-22,,NULL,LongTerm
3269,Caiden,Hogan,2021-06-20,,NULL,LongTerm
3270,Brandon,Dickerson,2019-10-31,,NULL,LongTerm
3271,Taryn,Snow,2019-07-02,2022-11-26,1243,LongTerm
3272,Monserrat,Cooke,2023-02-10,,NULL,LongTerm
3273,Zaria,Mcintosh,2022-09-16,,NULL,LongTerm
3274,Arely,May,2020-01-21,2020-07-29,190,ShortTerm
3275,Gina,Kent,2022-11-16,,NULL,LongTerm
3276,Catherine,Anthony,2021-01-25,,NULL,LongTerm
3277,Wade,Beltran,2023-06-16,2023-06-24,8,ShortTerm
3278,Mina,Bryant,2020-09-08,2021-10-17,404,MidTerm
3279,Jonas,Everett,2019-01-23,2020-11-24,671,MidTerm
3280,Makaila,Pham,2023-05-29,2023-07-23,55,ShortTerm
3281,Gloria,Rose,2019-08-16,,NULL,LongTerm
3282,Rebekah,Carpenter,2020-06-04,,NULL,LongTerm
3283,Iris,Reynolds,2020-07-21,,NULL,LongTerm
3284,Kennedi,Howell,2022-08-21,2023-03-29,220,ShortTerm
3285,Rashad,Sutton,2021-07-16,2023-06-12,696,MidTerm
3286,Regan,Conrad,2019-11-06,,NULL,LongTerm
3287,Litzy,Arias,2021-01-01,,NULL,LongTerm
3288,Eden,Silva,2019-09-24,,NULL,LongTerm
3289,Kinley,Serrano,2020-05-17,,NULL,LongTerm
3290,Jaiden,Middleton,2018-08-07,,NULL,LongTerm
3291,Shamar,Serrano,2023-08-01,,NULL,LongTerm
3292,Nadia,Romero,2019-01-12,2020-01-09,362,ShortTerm
3293,Lillianna,Hill,2021-04-09,2022-11-29,599,MidTerm
3294,Brent,Henry,2022-06-04,2022-12-24,203,ShortTerm
3295,Emmanuel,Perkins,2019-05-31,,NULL,LongTerm
3296,Isis,Brooks,2019-01-07,2019-10-08,274,ShortTerm
3297,Axel,Dunlap,2020-07-18,2021-04-20,276,ShortTerm
3298,Tatum,Petty,2020-11-19,2021-05-21,183,ShortTerm
3299,Devyn,Pace,2022-11-10,,NULL,LongTerm
3300,Rosemary,Becker,2021-03-25,2022-05-08,409,MidTerm
3301,Amiah,Sweeney,2019-05-13,2022-08-13,1188,LongTerm
3302,Maya,Mccoy,2019-06-07,2022-11-06,1248,LongTerm
3303,Ty,Page,2023-02-18,,NULL,LongTerm
3304,Destiney,Kirby,2019-04-02,,NULL,LongTerm
3305,Jace,Galloway,2020-11-30,2022-10-23,692,MidTerm
3306,Justice,Guerra,2022-09-24,2022-10-27,33,ShortTerm
3307,Quincy,Cardenas,2019-06-21,,NULL,LongTerm
3308,Alyvia,Mitchell,2022-06-10,,NULL,LongTerm
3309,Lillie,Potter,2020-10-18,,NULL,LongTerm
3310,George,Fritz,2022-02-02,2023-02-04,367,MidTerm
3311,William,Avila,2021-06-17,2021-12-03,169,ShortTerm
3312,Saniya,Mosley,2018-12-01,,NULL,LongTerm
3313,Aimee,Davila,2021-05-09,,NULL,LongTerm
3314,German,Hobbs,2019-01-01,,NULL,LongTerm
3315,Amy,Pace,2018-10-13,2020-03-18,522,MidTerm
3316,Bronson,Houston,2020-04-25,2022-12-13,962,MidTerm
3317,Shyann,Hurst,2022-03-17,,NULL,LongTerm
3318,Maddison,Dixon,2019-11-18,2022-02-10,815,MidTerm
3319,Madelynn,Murillo,2019-10-09,,NULL,LongTerm
3320,Zachery,Moreno,2020-05-18,,NULL,LongTerm
3321,Tatum,Terrell,2019-02-17,,NULL,LongTerm
3322,Roland,Berg,2020-07-31,2022-09-27,788,MidTerm
3323,Lilliana,Cowan,2023-06-17,2023-07-13,26,ShortTerm
3324,Beatrice,Vance,2019-06-30,2022-07-24,1120,LongTerm
3325,Andrea,Khan,2021-07-13,2022-03-11,241,ShortTerm
3326,Keagan,Vaughan,2022-01-14,,NULL,LongTerm
3327,Selah,Ibarra,2020-01-01,,NULL,LongTerm
3328,Braylen,Cruz,2020-10-24,2023-04-11,899,MidTerm
3329,Gabriel,Smith,2020-10-24,,NULL,LongTerm
3330,Esther,Willis,2020-08-09,,NULL,LongTerm
3331,Sydney,Chang,2019-03-24,2020-10-16,572,MidTerm
3332,Will,Morse,2022-10-29,,NULL,LongTerm
3333,Yael,Sexton,2023-05-16,,NULL,LongTerm
3334,Brendon,Ryan,2023-05-30,,NULL,LongTerm
3335,Abbigail,Solis,2019-06-28,2021-12-16,902,MidTerm
3336,Sincere,Preston,2023-03-25,2023-05-17,53,ShortTerm
3337,Jorge,Pineda,2022-08-26,,NULL,LongTerm
3338,Aspen,Underwood,2019-11-15,,NULL,LongTerm
3339,Alyson,Hickman,2021-08-22,,NULL,LongTerm
3340,Mina,Hancock,2022-11-29,,NULL,LongTerm
3341,Konner,Sheppard,2022-10-15,2023-01-25,102,ShortTerm
3342,London,Nunez,2021-07-31,,NULL,LongTerm
3343,Seth,Huff,2022-02-21,2023-05-26,459,MidTerm
3344,Justine,Villanueva,2021-08-29,,NULL,LongTerm
3345,Moshe,Anderson,2021-12-13,2023-01-29,412,MidTerm
3346,Kadyn,Bush,2021-03-30,2022-02-12,319,ShortTerm
3347,Ahmed,Lindsey,2021-02-02,2022-05-13,465,MidTerm
3348,Ryder,Bray,2019-10-31,,NULL,LongTerm
3349,Taylor,Bonilla,2022-11-07,,NULL,LongTerm
3350,Jalen,Richmond,2022-11-20,,NULL,LongTerm
3351,Kayden,Hill,2021-12-15,2022-04-06,112,ShortTerm
3352,Aubree,Mooney,2023-02-22,,NULL,LongTerm
3353,Haven,Donaldson,2020-03-29,,NULL,LongTerm
3354,Neil,Dunn,2021-08-09,2023-06-16,676,MidTerm
3355,Darryl,Ponce,2023-01-02,2023-06-18,167,ShortTerm
3356,Cade,Heath,2018-11-10,,NULL,LongTerm
3357,Sidney,Hooper,2022-08-30,,NULL,LongTerm
3358,Johnathan,Mayo,2021-07-30,2022-12-03,491,MidTerm
3359,Anika,Arroyo,2020-11-29,,NULL,LongTerm
3360,Fatima,Kemp,2021-03-24,,NULL,LongTerm
3361,Lilianna,Conway,2020-12-29,2022-02-23,421,MidTerm
3362,Tony,Cooke,2021-08-02,,NULL,LongTerm
3363,Trevor,Barry,2022-03-30,,NULL,LongTerm
3364,Marisa,Frank,2021-03-05,2021-09-07,186,ShortTerm
3365,Shania,Flores,2020-12-02,,NULL,LongTerm
3366,Andre,Allison,2019-01-20,2020-01-18,363,ShortTerm
3367,Destiny,Bright,2020-05-30,2022-02-01,612,MidTerm
3368,Karli,Parks,2019-11-14,2023-05-14,1277,LongTerm
3369,Mylie,Callahan,2022-07-27,2023-03-24,240,ShortTerm
3370,Jadiel,Dickson,2022-06-20,,NULL,LongTerm
3371,Aliya,Moss,2022-12-20,2023-03-22,92,ShortTerm
3372,Kylie,Roman,2023-01-14,2023-03-14,59,ShortTerm
3373,Karter,Thornton,2018-09-22,,NULL,LongTerm
3374,Ronald,Bullock,2022-09-24,2023-03-10,167,ShortTerm
3375,Sharon,Beltran,2020-06-08,2021-07-13,400,MidTerm
3376,Maren,Anderson,2023-07-06,,NULL,LongTerm
3377,Cruz,Ashley,2020-02-24,2023-05-13,1174,LongTerm
3378,Enzo,Carney,2021-05-26,,NULL,LongTerm
3379,Marquis,Joseph,2023-04-09,2023-06-14,66,ShortTerm
3380,Victor,Ibarra,2023-06-27,,NULL,LongTerm
3381,Annabelle,Marquez,2022-12-20,,NULL,LongTerm
3382,Romeo,Gordon,2018-11-10,,NULL,LongTerm
3383,Aimee,Hughes,2020-08-13,2020-10-02,50,ShortTerm
3384,Dennis,Hays,2019-03-07,,NULL,LongTerm
3385,Kelly,Fritz,2022-03-13,,NULL,LongTerm
3386,Darnell,Shelton,2019-11-25,2021-01-28,430,MidTerm
3387,Sabrina,Holt,2019-03-06,,NULL,LongTerm
3388,Zoie,Logan,2019-04-19,,NULL,LongTerm
3389,Finley,Medina,2020-08-12,,NULL,LongTerm
3390,Lizeth,Middleton,2022-10-21,2023-01-05,76,ShortTerm
3391,Odin,Camacho,2020-01-13,,NULL,LongTerm
3392,Dakota,Lowery,2019-11-18,2021-09-22,674,MidTerm
3393,Skyla,Santiago,2018-08-25,,NULL,LongTerm
3394,Harley,Beard,2021-05-24,,NULL,LongTerm
3395,Summer,Barber,2021-06-09,2022-01-13,218,ShortTerm
3396,Stephen,Mcmillan,2021-04-05,2021-11-29,238,ShortTerm
3397,Rylan,Garrison,2022-11-05,,NULL,LongTerm
3398,Kyler,Cherry,2019-11-09,2022-09-03,1029,MidTerm
3399,Corinne,Reeves,2022-06-05,2023-06-01,361,ShortTerm
3400,Lorenzo,Short,2021-09-21,,NULL,LongTerm
3401,Taniya,Kane,2021-11-10,2023-06-04,571,MidTerm
3402,Nevaeh,Mcmillan,2021-03-03,2022-04-12,405,MidTerm
3403,Dillon,Larson,2021-02-19,2022-11-15,634,MidTerm
3404,Willie,Howe,2019-04-25,2022-11-11,1296,LongTerm
3405,Selina,Jefferson,2020-01-13,2022-10-21,1012,MidTerm
3406,Serenity,Montgomery,2020-03-25,2023-04-26,1127,LongTerm
3407,Kamila,Sanders,2021-04-15,2023-05-11,756,MidTerm
3408,Rose,Mcguire,2022-12-15,2023-04-25,131,ShortTerm
3409,Brenton,Zavala,2022-10-08,2023-02-04,119,ShortTerm
3410,Laci,Klein,2018-12-18,,NULL,LongTerm
3411,Brenda,Boone,2022-10-06,,NULL,LongTerm
3412,Andrea,Walters,2019-12-28,,NULL,LongTerm
3413,Jovanny,Matthews,2019-11-25,,NULL,LongTerm
3414,Hunter,Silva,2022-06-03,,NULL,LongTerm
3415,Julien,Cisneros,2022-09-09,2023-03-16,188,ShortTerm
3416,Aron,Waters,2020-10-02,,NULL,LongTerm
3417,Brayden,Singh,2022-02-07,,NULL,LongTerm
3418,Karma,Palmer,2022-10-14,,NULL,LongTerm
3419,Stanley,Reyes,2019-10-14,,NULL,LongTerm
3420,Levi,Hayden,2020-10-10,2022-08-05,664,MidTerm
3421,Brenden,Leach,2022-05-09,2022-09-08,122,ShortTerm
3422,Jakobe,Erickson,2022-06-22,2022-08-07,46,ShortTerm
3423,Adyson,Strickland,2020-12-28,,NULL,LongTerm
3424,Annabel,Wilkins,2020-12-09,2022-08-04,603,MidTerm
3425,Kendra,Braun,2019-05-28,2021-10-23,879,MidTerm
3426,Chace,Kerr,2022-04-27,,NULL,LongTerm
3427,Uriah,Bridges,2019-09-20,,NULL,LongTerm
3428,Paula,Small,2023-02-11,,NULL,LongTerm
3429,Edward,Buck,2018-12-10,,NULL,LongTerm
3430,Michael,Riordan,2021-06-21,,NULL,LongTerm
3431,Jasmine,Onque,2019-06-29,,NULL,LongTerm
3432,Maruk,Fraval,2020-01-17,,NULL,LongTerm
3433,Latia,Costa,2022-04-06,2023-07-03,453,MidTerm
3434,Sharlene,Terry,2020-11-06,2023-01-29,814,MidTerm
3435,Jac,McKinzie,2018-08-18,,NULL,LongTerm
3436,Joseph,Martins,2022-01-21,2023-06-29,524,MidTerm
3437,Myriam,Givens,2023-08-04,,NULL,LongTerm
3438,Dheepa,Nguyen,2018-08-10,2019-11-04,451,MidTerm
3439,Bartholemew,Khemmich,2022-05-25,2022-11-27,186,ShortTerm
3440,Xana,Potts,2019-12-05,2023-02-17,1170,LongTerm
3441,Prater,Jeremy,2019-04-28,,NULL,LongTerm
3442,Kaylah,Moon,2019-07-09,2022-06-16,1073,MidTerm
3443,Kristen,Tate,2021-04-05,2023-05-12,767,MidTerm
3444,Bobby,Rodgers,2021-11-28,2022-02-04,68,ShortTerm
3445,Reid,Park,2021-01-16,,NULL,LongTerm
3446,Hector,Dalton,2021-08-24,,NULL,LongTerm
3447,Mariela,Schultz,2020-05-26,2023-06-18,1118,LongTerm
3448,Angela,Molina,2019-10-01,2020-11-06,402,MidTerm
3449,Gerald,Preston,2023-05-10,2023-05-27,17,ShortTerm
3450,Reilly,Moyer,2020-09-01,2022-12-04,824,MidTerm
3451,Carlee,French,2021-02-18,2022-11-11,631,MidTerm
3452,Jaydon,Blackburn,2022-11-08,,NULL,LongTerm
3453,Bridger,Carter,2022-10-13,,NULL,LongTerm
3454,Leon,Beard,2022-09-11,,NULL,LongTerm
3455,Charity,Miranda,2021-06-29,2022-07-05,371,MidTerm
3456,Axel,Howe,2023-03-06,,NULL,LongTerm
3457,Milton,Wall,2020-09-25,,NULL,LongTerm
3458,Cory,Robinson,2022-04-28,2023-05-24,391,MidTerm
3459,Saniya,Yu,2021-04-18,2022-06-21,429,MidTerm
3460,Alisa,James,2020-02-19,,NULL,LongTerm
3461,Lincoln,Compton,2019-07-18,2021-10-01,806,MidTerm
3462,Aliana,Nolan,2018-09-13,2021-09-17,1100,LongTerm
3463,Kayden,Dodson,2020-04-30,2021-07-18,444,MidTerm
3464,James,Duke,2018-12-03,2022-09-09,1376,LongTerm
3465,Willow,Stuart,2021-11-08,,NULL,LongTerm
3466,Clayton,Walker,2022-04-13,2023-04-10,362,ShortTerm
3467,Celia,Curtis,2020-05-06,,NULL,LongTerm
3468,Valentin,Reilly,2019-09-09,,NULL,LongTerm
3469,Ryland,Shepherd,2020-07-29,2023-01-05,890,MidTerm
3470,Esteban,Gilbert,2018-11-14,2019-10-28,348,ShortTerm
3471,Jonathan,Adkins,2020-02-29,,NULL,LongTerm
3472,Nevaeh,Soto,2023-01-15,,NULL,LongTerm
3473,Chaim,Mata,2023-06-29,,NULL,LongTerm
3474,Arely,Patton,2020-03-09,,NULL,LongTerm
3475,Vance,Trujillo,2021-09-21,2023-04-13,569,MidTerm
3476,Charlie,Koch,2023-06-12,2023-07-06,24,ShortTerm
3477,Sonny,Horne,2019-04-07,,NULL,LongTerm
3478,Thomas,Chandler,2018-09-17,2019-01-09,114,ShortTerm
3479,Sarai,Stone,2022-08-02,2023-04-02,243,ShortTerm
3480,Jerimiah,Harmon,2022-09-08,2022-10-16,38,ShortTerm
3481,Leland,Allen,2019-03-07,2021-05-31,816,MidTerm
3482,Cristal,Bolton,2019-10-29,2021-02-07,467,MidTerm
3483,Jaslene,Harding,2021-09-26,,NULL,LongTerm
3484,Albert,Gonzalez,2018-08-29,,NULL,LongTerm
3485,Jaiden,Johnson,2021-10-26,,NULL,LongTerm
3486,Brendon,Mcconnell,2022-10-31,2023-06-08,220,ShortTerm
3487,Kimora,Parsons,2023-03-15,,NULL,LongTerm
3488,Willie,Patterson,2022-09-09,,NULL,LongTerm
3489,Devyn,Powers,2022-03-04,,NULL,LongTerm
3490,Weston,Preston,2019-02-11,,NULL,LongTerm
3491,Lennon,Buchanan,2021-01-26,,NULL,LongTerm
3492,Vicente,Merritt,2019-11-26,,NULL,LongTerm
3493,Hugo,Clay,2019-07-15,,NULL,LongTerm
3494,Cohen,Raymond,2020-06-18,,NULL,LongTerm
3495,Tia,Ellis,2023-06-22,2023-07-22,30,ShortTerm
3496,Aspen,Bentley,2021-12-02,,NULL,LongTerm
3497,Graham,Rodriguez,2021-12-08,,NULL,LongTerm
3498,Joel,Mcmillan,2023-04-26,2023-06-22,57,ShortTerm
3499,Maci,Frost,2018-09-25,2021-12-20,1182,LongTerm
3500,Nevaeh,Lucas,2018-11-20,2020-06-21,579,MidTerm
3501,Garrett,Zimmerman,2020-08-30,2022-08-30,730,MidTerm
3502,Eugene,Marks,2019-10-01,,NULL,LongTerm
3503,Geovanni,Pugh,2022-01-20,,NULL,LongTerm
3504,Javon,Kelley,2021-10-10,,NULL,LongTerm
3505,Amaya,Hicks,2020-08-29,,NULL,LongTerm
3506,Laila,Woodard,2019-08-27,2023-05-10,1352,LongTerm
3507,Ivan,Huff,2021-02-25,2023-04-07,771,MidTerm
3508,Aidan,Harding,2021-07-13,,NULL,LongTerm
3509,Cruz,Boyer,2021-04-14,,NULL,LongTerm
3510,Raven,Koch,2020-02-10,,NULL,LongTerm
3511,Karli,Barker,2021-08-17,2021-12-31,136,ShortTerm
3512,Tyrone,Sosa,2023-04-17,2023-06-22,66,ShortTerm
3513,Damaris,Cisneros,2022-09-02,2023-05-24,264,ShortTerm
3514,Alexus,Estes,2020-04-15,,NULL,LongTerm
3515,Kinsley,Flowers,2022-03-09,2022-12-10,276,ShortTerm
3516,Deborah,Love,2022-04-07,2023-01-22,290,ShortTerm
3517,Milagros,Francis,2020-02-19,,NULL,LongTerm
3518,Roberto,Michael,2021-04-10,2022-07-04,450,MidTerm
3519,Elaine,Ewing,2021-12-19,2022-03-02,73,ShortTerm
3520,Caiden,Munoz,2020-12-13,2023-01-13,761,MidTerm
3521,Jocelyn,Bradford,2019-02-26,,NULL,LongTerm
3522,Marques,Armstrong,2020-03-02,,NULL,LongTerm
3523,Rohan,Chapman,2021-06-25,2022-08-25,426,MidTerm
3524,Emmanuel,Franklin,2021-07-26,2022-05-04,282,ShortTerm
3525,Clayton,Mccormick,2022-07-03,2023-01-10,191,ShortTerm
3526,Darius,Krause,2022-09-15,,NULL,LongTerm
3527,Ahmed,Hawkins,2020-05-01,2021-02-25,300,ShortTerm
3528,Kymani,Benjamin,2022-10-13,,NULL,LongTerm
3529,Callum,Mcdaniel,2020-01-03,2020-08-24,234,ShortTerm
3530,Zariah,Black,2019-11-13,,NULL,LongTerm
3531,Ronnie,Mayer,2023-06-17,,NULL,LongTerm
3532,Marlon,Ford,2021-10-14,,NULL,LongTerm
3533,Slade,Griffith,2021-06-01,2023-07-16,775,MidTerm
3534,Lee,Frye,2018-09-14,,NULL,LongTerm
